lemma,count
гуреблъи,5
гурхӏелгьечӏ,5
гурхӏуледухъ,5
гурцӏ,5
гъагъадиро,5
гъазаватчи,5
гъазанлихъ,5
гъазияв,5
гъалмухъ,5
гъалтахъ,5
гъамут,5
гъанигъараб,5
гъанкъарухъан,5
гъапусик,5
гъаранчихъ,5
гъарачаял,5
гъарачилъи,5
гъарзилбекӏ,5
гъарт,5
гъата-гъатахинабизе,5
гъата-гъатахине,5
гъвакь-гъвакьи,5
гъванщуяб,5
гъвар-гъвадизабизе,5
гъвар-гъвари,5
гъваца,5
гъежтӏалъел,5
гъелъ,5
гъерезе,5
гъерхь,5
гъибат,5
гъий,5
гъийинаб,5
гъира-цӏа,5
гъираяб,5
гъобсагӏат,5
гъоркьапалугьан,5
гъоркьачехь,5
гъоркьбакӏ,5
гъоркье-тӏаде,5
гъорлъетӏам,5
гъосок,5
гъуд-гучӏ,5
гъуймураб,5
гъулаяб,5
гъурад,5
гъургъур,5
гьабеле,5
гьабизабизе,5
гьайда,5
гьакимахх,5
гьакинух,5
гьакӏкӏа-кӏалъазе,5
гьакӏкӏадизабизе,5
гьалугӏа,5
гьантурад,5
гьардезабизе,5
гьарт-гьартизабизе,5
гьартӏан,5
гьарунчи,5
гьарщукӏан,5
гьатӏанрукъ,5
гьахьеро,5
гьвалан,5
гьвелъи,5
гьебмехалда,5
гьедарухъан,5
гьедигӏанаб,5
гьейго,5
гьекъелчи,5
гьекъолдизабизе,5
гьекӏдизабизе,5
гьелгӏезабизе,5
гьелкезабизе,5
гьенкьезабизе,5
гьобочӏикӏ,5
гьогьоми,5
гьодгъур,5
гьоко-квара,5
гьорконацӏ,5
гьоролгвед,5
гьудулавчи,5
гьумер-цӏар,5
гьури-муч,5
гьуя,5
гӏабкӏимащу,5
гӏабукӏ,5
гӏагӏадизабизе,5
гӏагӏаялда,5
гӏадаллъи,5
гӏаздалаб,5
гӏазу-цӏад,5
гӏайибиял,5
гӏайин,5
гӏакдалнах,5
гӏакъубачи,5
гӏаларча,5
гӏалу,5
гӏалхулав,5
гӏамусдизе,5
гӏанкӏилаб,5
гӏанлъел,5
гӏантлъи,5
гӏанхъури,5
гӏарабияв,5
гӏарабиял,5
гӏараш,5
гӏарзагъинабизе,5
гӏарзахъдизабизе,5
гӏарцукъаб,5
гӏарцукьераб,5
гӏарщ-квар,5
гӏатӏ-тӏех,5
гӏатӏиракь,5
гӏахьалчӏужу,5
гӏачирехьед,5
гӏеблъи,5
гӏебсахъурщ,5
гӏекӏмацӏ,5
гӏелечӏине,5
гӏентел,5
гӏергӏедизабизе,5
гӏиприт,5
гӏиракъай,5
гӏицӏ,5
гӏиявехьлъи,5
гӏиял,5
гӏодирик,5
гӏодоргьунарал,5
гӏолилай,5
гӏологӏучӏ,5
гӏорхъи-рахъ,5
гӏорцӏунчи,5
гӏосовехь,5
гӏуни,5
гӏункӏкӏбечӏчӏ,5
гӏурдамучари,5
гӏурдул,5
гӏурускъвали,5
гӏурф,5
дагъистаниял,5
дагьа-дагьаб,5
дагӏбадулай,5
дагӏбачи,5
даллакчи,5
даллал,5
данде-гъанде,5
дандхаризабизе,5
дашбашчи,5
дванкиялда,5
двар-двари,5
дворянин,5
дезертирлъи,5
декабралъулаб,5
делегатлъи,5
департамент,5
дергело,5
дерец,5
десантазулаб,5
десантник,5
дефис,5
джемпер,5
диагноз,5
диалектикияб,5
диалектология,5
диалог,5
диб,5
дипломатия,5
диргва,5
директивияб,5
дирекция,5
добеле,5
долма,5
домино,5
донкӏ,5
донкӏахине,5
драматургияб,5
дузаб,5
думур,5
дуниял-ахират,5
дуниялтерк,5
дуниялтерклъи,5
екерухъан,5
екьарухъан,5
етӏарухъан,5
ефрейторлъи,5
еццарухъан,5
жагьлу,5
жазаир,5
жазму,5
жаллат,5
жамагӏатчи,5
жануб,5
жахӏдачи,5
жемардизабизе,5
жея,5
жираф,5
жонсокъаб,5
жубанжо,5
жужукӏ,5
жузъу,5
жулихъан,5
жумгьурият,5
жундул,5
журналистка,5
жух,5
жюри,5
забаниятал,5
забастовкачи,5
заведущая,5
зазитӏегь,5
закускӏа,5
заочник,5
запонка,5
защитница,5
звеновой,5
зенитнияб,5
зигардизабизе,5
зина,5
зиначи,5
зиндан,5
зинкӏил,5
зиян-захӏмат,5
зиянаб,5
зиянчи,5
зоопарк,5
зулмучилъи,5
зулмуялъ,5
зурма-къали,5
идиоматикияб,5
илагьи,5
илчи,5
императрица,5
империализм,5
империалистияб,5
ингилисав,5
иргъахъ,5
иришгъатаб,5
исландияй,5
испичкӏа,5
исполком,5
исрапчилъи,5
ихтилат-кеп,5
иххимохъ,5
ихӏрам,5
ичӏгояв,5
ичӏгоял,5
ичӏкӏал,5
ичӏтӏалаяб,5
ишкӏокӏо,5
кабаб,5
кагьин,5
казармаялъулаб,5
казият,5
каклъихӏине,5
камиллъи,5
кан-цӏа,5
канагӏаб,5
канлъи-лъай,5
кантӏогьилаб,5
канчӏтӏогьиллъизабизе,5
капарат,5
капур,5
капурзаби,5
карахине,5
кардиология,5
каркадан,5
карьера,5
карьеристка,5
кашавур,5
кваникъаб,5
квартет,5
кватӏаризабизе,5
квачӏикъ,5
квегъи,5
квегӏав,5
квегӏса,5
квер-бер,5
квералхъахӏ,5
квило,5
кенчӏезабизе,5
кепели,5
кесма,5
кидалъизегӏан,5
киз,5
кинан,5
кисеб,5
кисия,5
китаб,5
китаял,5
кквел,5
ккел,5
клиникияб,5
клубника,5
кодолъи,5
кожанка,5
кокомигъветӏ,5
командирлъи,5
комендантлъи,5
комета,5
коми,5
коммунистка,5
коммюнике,5
композициялъулаб,5
контрразведка,5
контрразведчик,5
концентрат,5
кополаб,5
кополав,5
кореяй,5
кубаяй,5
кумекрагӏи,5
курмул,5
курьерияб,5
кусма,5
кутур,5
къабкӏаб,5
къабтӏан,5
къадемех,5
къадиро,5
къадиса,5
къажар,5
къажарав,5
къак,5
къакъуцӏ,5
къам,5
къанихъарщи,5
къарият,5
къватӏ-къватӏалда,5
къватӏулаб,5
къватӏуш,5
къвачӏакӏутӏ,5
къвекӏчарлъизе,5
къедал,5
къенеро,5
къерщезабизе,5
къехьаб,5
къечхӏа-гедазе,5
къиблама,5
къикъидизабизе,5
къилбар,5
къинкӏаризе,5
къиркъар,5
къиркъир,5
къокъадулав,5
къокъбицатаб,5
къокъич,5
къолонилъаб,5
къороллъи,5
къосел,5
къочаризабизе,5
къукӏизабизе,5
къулгьудехъуд,5
къуркъур,5
къутӏин,5
кьагӏи,5
кьазе,5
кьарач,5
кьвагӏхаражо,5
кьванкьва,5
кьвара-гъаризе,5
кьералъ,5
кьергъвазе,5
кьили-тӏенк,5
кьилихъан,5
кьиндал,5
кьихь,5
кьовид,5
кьогӏлъи,5
кьугӏичӏро,5
кьуж,5
кьурди-хъат,5
кьурупицӏ,5
кьухълъизабизе,5
кьухълъизе,5
кӏалалъбакӏалда,5
кӏалъа-балъазе,5
кӏалъа-басабизе,5
кӏалъа-ралъазабизе,5
кӏанцӏур,5
кӏач-кӏачизе,5
кӏвакӏвазабизе,5
кӏванкъа,5
кӏваргьечӏолъи,5
кӏваричӏеб,5
кӏвахӏач,5
кӏветӏ-кӏал,5
кӏеркъезе,5
кӏеркъерухъан,5
кӏибагьаб,5
кӏигъат,5
кӏигӏаркьелаб,5
кӏикъвацӏаб,5
кӏил,5
кӏимухъилаб,5
кӏирекӏараб,5
кӏиркъ-кӏиркъизе,5
кӏкӏалал,5
кӏкӏвенекӏкӏ,5
кӏкӏвени,5
кӏодоэбел,5
кӏоцӏ,5
кӏури,5
кӏурукӏ,5
кӏусур,5
кӏутӏкӏутӏ,5
кӏучӏ,5
кӏущудизабизе,5
кӏущудизе,5
лаборант,5
лаборантка,5
лабч,5
лагӏдезабизе,5
лайла,5
лакълакъ,5
лапур,5
ларёк,5
ластик,5
лахӏзаталъ,5
лахӏмагьари,5
лезги,5
ленинизм,5
либерал,5
лилия,5
лимузин,5
лингвистикияб,5
линкор,5
линолеум,5
линотипист,5
линотипистка,5
липлипчирахъ,5
лирика,5
лукъма,5
лъаб-лъаб,5
лъаббагьаб,5
лъаббохилаб,5
лъабрикьи,5
лъадакъаб,5
лъалу,5
лъамачизабизе,5
лъамачизе,5
лъарагӏаб,5
лъарамухъ,5
лъахь-лъахьи,5
лъекъаб,5
лъелъерлъизе,5
лъикӏаб-квешаб,5
лъилъи,5
лъимерлъуда,5
лълъетӏахъан,5
лъойго,5
лъугъур,5
лъутӏхӏараб,5
лъухъ,5
лётчица,5
магълъи,5
магъриб,5
магьдидарай,5
магӏарулай,5
магӏимухъал,5
магӏихъан,5
мажусиязулаб,5
мажусиял,5
мазачи,5
мазлум,5
майданаб,5
майданлъи,5
маймун,5
майорлъи,5
макинтош,5
макручилъи,5
макънал,5
макъсуд,5
макьитӏа,5
макьихӏама,5
малахит,5
малла,5
малъ-хал,5
малъкӏвикӏекьаб,5
мамлакат,5
мамонт,5
манакӏо,5
мангъал,5
манёвр,5
мархьу,5
масал,5
масдар,5
масжид,5
масихӏ,5
маслигӏатчи,5
мастика,5
мастӏи,5
масхарагъине,5
масхарачи,5
масхӏу,5
материалист,5
махсара-хочӏ,5
махсарагъине,5
маххулнухлулав,5
махщелгьечӏ,5
махщелчилъи,5
махӏакӏо,5
махӏкама,5
махӏкамат,5
махӏниги,5
махӏшар,5
мацӏигъине,5
мацӏихъанлъи,5
мачӏгорахь,5
мачӏикьго,5
мачӏукъехь,5
машиначи,5
машинистка,5
машрикъ,5
маёвка,5
медпункт,5
меседил,5
месехо,5
металлист,5
метис,5
методика,5
метрика,5
мигьтар,5
миккицӏулакьо,5
микьилаб,5
миллатчи,5
минбар,5
миномётчи,5
мискъал,5
михъилав,5
михъич,5
михӏраб,5
можо,5
моцӏгӏанасеб,5
моцӏлъар,5
мугьмалго,5
мударис,5
мужукъ,5
музрахъ,5
музыкачи,5
мукъраниб,5
мукъулукъилаб,5
мукӏурлъи,5
мурувалъи,5
мутагӏилун,5
мухбирлъи,5
мучахине,5
мучӏдул,5
мучӏи,5
мушдукӏ,5
мушкӏа,5
муштарияв,5
наборщик,5
навигация,5
нагагь-надираб,5
нагӏадалачи,5
нагӏанабатад,5
наиблъи,5
накълу,5
накӏкӏ-цӏа,5
накӏкӏуяб,5
наладчик,5
наладчица,5
нану,5
насихӏатчӏужу,5
насх,5
натӏихӏ,5
наушник,5
нахъбахъизабизе,5
нахъбилълъиналъулаб,5
нахъбуссин,5
неграл,5
нижер,5
нипакъ,5
нисулъгурга,5
нисулъхинкӏ,5
нитрат,5
нихь,5
нихьва,5
ногъай,5
нодокаб,5
номинатив,5
нормировщик,5
нормировщица,5
